Unnamed: 0,ID,dist,Hebrew,Where_,geometry,google_unigrams_bigrams_unigrams
519,1841,44.097862901262566,עזריאלי,ליד תחנת רכבת השלום,POINT (669252.0716000004 3549978.295399999),0.1185686691385307
520,1897,1405.4813663671182,עזריאלי,מרכז תל אביב בין הקריה לנתיבי איילון,POINT (668153.3772999998 3551279.7051),0.7075699009030249
521,1932,553.8146692904725,עזריאלי,מחלף השלום מול הקריה,POINT (668456.0277000004 3549971.6359),0.1185686691385307
522,1964,44.097862901262566,עזריאלי,דרך השלום צמוד לנתיבי איילון,POINT (669252.0716000004 3549978.295399999),0.1185686691385307
523,2002,44.097862901262566,עזריאלי,כשיורדים מאיילון במחלף השלום,POINT (669252.0716000004 3549978.295399999),0.16459569691827122
524,2013,0.0,עזריאלי,עזריאלי נמצא בעליה מכיוון דרום על דרך השלום מבנה המורכב מ3 מבנים בעלי צורות שונות המבנה משמש לטובת קניון תחנת רכבת ומשרדיםת,POINT (669159.0118000004 3550051.760299999),0.06571337836946836
525,2065,325.0821531930651,עזריאלי,ליד הקרייה ושרונה,POINT (668694.6037999997 3549908.992000001),0.3918820486409063
526,2085,1336.196168407233,עזריאלי,המפגש של דרך השלום עם נתיבי איילון,POINT (669750.2063999996 3551433.505999999),0.1185686691385307
527,2097,991.1999553390364,עזריאלי,מחלף השלום במרכז תל אביב,POINT (669585.9572999999 3551127.4706),0.1185686691385307
528,2152,44.097862901262566,עזריאלי,על מחלף השלום בירידה מאיילון,POINT (669252.0716000004 3549978.295399999),0.1185686691385307
529,2157,44.097862901262566,עזריאלי,קרוב למחלף השלום ולתחנת הרכבת,POINT (669252.0716000004 3549978.295399999),0.1185686691385307
530,2200,44.097862901262566,עזריאלי,בין דרך בגין לנתיבי איילון ודרך דרך השלום מדרום,POINT (669252.0716000004 3549978.295399999),0.1631165547136332
531,2237,40.95031357599361,עזריאלי,ברחוב מנחם בגין פינת קפלן,POINT (668970.0707999999 3549978.657099999),0.2025998121534865
532,1052,0.0,מסוף 2000 - ארלוזורוב,ליד תחנת הרכבת סבידור מרכז,POINT (669585.9572999999 3551127.4706),0.14061433807323517
533,1085,0.0,מסוף 2000 - ארלוזורוב,בין נמיר לאיילון ליד תחנת הרכבת סבידור,POINT (669585.9572999999 3551127.4706),0.13346469199912353
534,1126,0.0,מסוף 2000 - ארלוזורוב,פינת הרחובות ארלוזוב נמיר בסמוך לתחנת הרכבת סבידור מרכז,POINT (669585.9572999999 3551127.4706),0.13802453676826726
535,1135,1164.105306032861,מסוף 2000 - ארלוזורוב,מרכז העיר צמוד לרכבת ארלוזורוב בואכה גבעתיים,POINT (668241.8642999995 3551250.4268),0.14061433807323517
536,1162,0.0,מסוף 2000 - ארלוזורוב,ליד רכבת תל אביב סבידור מרכז,POINT (669585.9572999999 3551127.4706),0.14061433807323517
537,1221,997.4242103083916,מסוף 2000 - ארלוזורוב,צמוד לרכבת ארלוזורובמרכז על מנחם בגין,POINT (669252.0716000004 3549978.295399999),0.22623938132988342
538,1235,0.0,מסוף 2000 - ארלוזורוב,צמוד לתחנת רכבת סבידור מרכז קרוב לנמיר,POINT (669585.9572999999 3551127.4706),0.14061433807323517
539,1347,1176.192878175164,מסוף 2000 - ארלוזורוב,מרכז תל אביב מפגש רחובות ארלוזרוב ונמיר,POINT (668225.8881999999 3551228.2271),0.22558349011109194
540,1394,33.594966026740785,מסוף 2000 - ארלוזורוב,רחוב נמיר ארלוזרוב בחלק הצפון מזרחי,POINT (669362.5303999996 3551000.4419),0.13802453676826726
541,1400,2660.799267848212,מסוף 2000 - ארלוזורוב,נמצא עשר דקות צפונית לעזריאלי במפגש של דרך נמיר עם רחוב ארלוזורוב קרוב לבורסה,POINT (669084.3288000003 3553969.7049),0.406950551444246
542,1426,1256.214203518358,מסוף 2000 - ארלוזורוב,המקום נמצא בצפון תל אביב קרוב יותר לגלילות,POINT (668153.3772999998 3551279.7051),0.7372160338690347
543,1472,0.0,מסוף 2000 - ארלוזורוב,לייד רכבת מרכז,POINT (669585.9572999999 3551127.4706),1.3688005432296466
544,1496,174.600931687728,מסוף 2000 - ארלוזורוב,בהתחברות עם דרך נמיר ורחוב ארלוזורוב,POINT (669210.5799000002 3551040.510500001),0.13802453676826726
545,1528,164.16176370961418,מסוף 2000 - ארלוזורוב,צמוד לתחנת הרכבת ארלוזורוב מהצד המערבי שלה בין נתיבי איילון ודרך נמיר על רחוב ארלוזורוב,POINT (669750.2063999996 3551433.505999999),0.13346469199912353
546,1554,273.9967090557647,מסוף 2000 - ארלוזורוב,ברחוב ארלוזורב פינת מנחם בגין,POINT (669422.1879000003 3550681.9473),0.3016181107166904
547,1624,21.569889440924786,מסוף 2000 - ארלוזורוב,על נמיר פינת ארלוזרוב,POINT (669418.4667999996 3550976.398499999),0.13802453676826726
548,1638,0.0,מסוף 2000 - ארלוזורוב,תחנת רכבת מרכז נמצאת בגבול תל אביב רמת גן גבעתיים,POINT (669585.9572999999 3551127.4706),0.22623938132988342
549,1653,0.0,מסוף 2000 - ארלוזורוב,במרכז תל אביב בסמוך ממערב לדרך נמיר ולצד תחנת רכבת סבידור מרכז,POINT (669585.9572999999 3551127.4706),0.22623938132988342
550,1710,0.0,מסוף 2000 - ארלוזורוב,נמצא ליד תחנת רכבת סבידור בצד של תל אביב,POINT (669585.9572999999 3551127.4706),0.22623938132988342
551,1743,0.0,מסוף 2000 - ארלוזורוב,ארלוזורוב ליד תחנת רכבת תל אביב מרכז על דרך נמיר,POINT (669585.9572999999 3551127.4706),0.14061433807323517
552,1773,0.0,מסוף 2000 - ארלוזורוב,במרכז תא ליד רכבת סבידור מרכז היציאה לרחוב ארלוזרוב יש מסוף אוטובוסים אפשר להיכנס גם מליד התחנה וגם מהרחוב ממול שם עוברים אוטובוסים לכיוון,POINT (669585.9572999999 3551127.4706),0.22623938132988342
553,1774,2660.799267848212,מסוף 2000 - ארלוזורוב,בחלקה המזרחי של דרך נמיר בערך 500 מטר צפונית לקריה,POINT (669084.3288000003 3553969.7049),0.406950551444246
554,1775,2704.4668241570207,מסוף 2000 - ארלוזורוב,על רחוב נמיר רחוב גדול שחוצה את תל אביב,POINT (669085.8958999999 3554013.9574),0.406950551444246
555,1887,39.20399326722225,מסוף 2000 - ארלוזורוב,צמוד לתחנת רכבת תל אביב מרכז נמיר,POINT (669699.8129000003 3551121.8495),0.14061433807323517
556,1888,0.0,מסוף 2000 - ארלוזורוב,מרכז תל אביב בין תחנת רכבת סבידור מרכז ולדרך נמיר,POINT (669585.9572999999 3551127.4706),0.22558349011109194
557,1950,4182.66062197882,מסוף 2000 - ארלוזורוב,תל אביב רחוב ההגנה אם אתה מגיע מכיוון קיבוץ גלויות אז אתה נוסע בכביש עד שפתאום הכביש מתפצל בנתיב השמאלי לרמפה שעולה לתחנה אתה ממשיך בנתיב הי,POINT (667516.1808000002 3547263.6073),1.4021842135704385
558,1982,0.0,מסוף 2000 - ארלוזורוב,תחנת רכבת ארולוזורב סמוך לנתיבי איילון ומערבית לבורסה,POINT (669585.9572999999 3551127.4706),0.14061433807323517
559,2036,0.0,מסוף 2000 - ארלוזורוב,מרכז תל אביב על שדרות נמיר,POINT (669585.9572999999 3551127.4706),0.22623938132988342
560,2081,0.0,מסוף 2000 - ארלוזורוב,נמצא על דרך נמיר סמוך לרכבת תל אביב סבידור מרכז,POINT (669585.9572999999 3551127.4706),0.14061433807323517
561,2112,2019.9135197916096,מסוף 2000 - ארלוזורוב,מרכז העיר תל אביב,POINT (667430.9318000004 3550512.5941),2.129274024184364
562,2120,3003.2824030467327,מסוף 2000 - ארלוזורוב,בין רמת גן לתא,POINT (672245.3729999997 3549476.602600001),1.3688005432296466
563,2251,0.0,מסוף 2000 - ארלוזורוב,בסמוך לדרך נמיר ממזרח לתחנת רכבת ת״א מרכז,POINT (669585.9572999999 3551127.4706),0.14061433807323517
564,1054,756.771865043963,שוק הכרמל,ליד רחוב שינקין על רחוב אלנבי,POINT (667790.7470000004 3549202.889),0.34041961088575867
565,1059,1992.217355699741,שוק הכרמל,נמצא במרכז העיר תל אביב,POINT (668153.3772999998 3551279.7051),1.414648233047464
566,1110,390.3758686432898,שוק הכרמל,קרוב לחוף הים של תל אביב בדרום העיר צמוד לנחלת בנימין,POINT (666438.5607000003 3549553.2117),0.7627194024968561
567,1111,221.02844221578687,שוק הכרמל,אם מתחילים על אלנבי הולכים עד לצומת של אלנבי עם קינג ג׳ורג׳ ושינקין ומשם רואים רחבה גדולה שבה הכניסה לשוק,POINT (667188.1139000002 3549306.0591),0.6111605728762457
568,1186,97.16591776121996,שוק הכרמל,בסוף רחוב שינקין צמוד לתחילת רחוב נחלת בנימין,POINT (667088.6342000002 3549381.8102),0.34041961088575867
569,1198,1992.217355699741,שוק הכרמל,המיקום נמצא בין מרכז לדרום תל אביב,POINT (668153.3772999998 3551279.7051),1.6841424626919712
570,1218,1992.217355699741,שוק הכרמל,דרום העיר על רחוב אלנבי,POINT (668153.3772999998 3551279.7051),0.6463692073336318
571,1224,518.6011756256894,שוק הכרמל,בסוף המערבי של רחוב שינקין במקום המפגש שלו עם רחוב קינג ג׳ורג,POINT (667622.1909999996 3549431.4224),0.34041961088575867
572,1268,1992.217355699741,שוק הכרמל,המקום נמצא בדרום מרכז תל אביב קרוב לנחלת בנימין,POINT (668153.3772999998 3551279.7051),0.8170374755139082
573,1291,138.16404737374106,שוק הכרמל,כמו כרם התימנים,POINT (666709.2115000002 3549514.001399999),0.9983031796248937
574,1346,221.02844221578687,שוק הכרמל,נמצא על החיתוך בין הרחובות אלנבי ושינקין מצד אחד ומהצד השני בחניון כרמלית שמול הים מסוף אוטובוסים מרכזי במקביל לנחלת בנימין,POINT (667188.1139000002 3549306.0591),0.6463692073336318
575,1383,216.57070852937042,שוק הכרמל,נמצא בסמוך לחוף הים גורדון גובל ברחוב ביאליק ליד שכונת כרם התימנים,POINT (667110.2874999996 3549804.6823),0.961508208694363
576,1443,1349.9998606067682,שוק הכרמל,בעיר תל אביב אם לא טועה אזור פלורנטין,POINT (666766.8649000004 3547891.809800001),1.05982667390494
577,1446,1992.217355699741,שוק הכרמל,בדרום העיר קרוב לים,POINT (668153.3772999998 3551279.7051),2.1556426203975874
578,1457,689.4291155542592,שוק הכרמל,על אלנבי נראה לי קינג גורג לא רחוק מדי גוף סנטר,POINT (667527.6413000003 3550129.6382),0.6463692073336318
579,1510,221.02844221578687,שוק הכרמל,באמצע רחוב אלנבי בצד הדרומי,POINT (667188.1139000002 3549306.0591),0.6463692073336318
580,1541,518.6011756256894,שוק הכרמל,השוק נמצא בהמשך רחוב שינקין עם יציאה לשני רחובות צדדיים לא זוכרת את השמות שלהם,POINT (667622.1909999996 3549431.4224),0.34041961088575867
581,1570,221.02844221578687,שוק הכרמל,בצמוד לרחוב אלנבי בדרום תל אביב,POINT (667188.1139000002 3549306.0591),0.6463692073336318
582,1571,1177.4685969663685,שוק הכרמל,ליד הים מול מוזיאון האצל בתשח וליד תחנת הכרמלית בקצה שלו מגיע לקינג גורג,POINT (666017.1169999996 3548361.6185),0.8002587130010205
583,1618,631.1405290116461,שוק הכרמל,בפינה של שנקין ואלנבי,POINT (667733.0412999997 3549411.4453),0.28494389956809013
584,1666,1992.217355699741,שוק הכרמל,בקצה של רחוב קינג גורג באמצע רחוב אלנבי קרוב לים,POINT (668153.3772999998 3551279.7051),0.5394220726680539
585,1667,0.0,שוק הכרמל,ליד כרם התימנים יחסית קרוב לים במערב העיר,POINT (666900.1963 3549346.2161),0.9342435934647393
586,1728,221.02844221578687,שוק הכרמל,רחוב אלנבי תל אביב,POINT (667188.1139000002 3549306.0591),0.6463692073336318
587,1729,97.16591776121996,שוק הכרמל,בין רחוב אלנבי פינת נחלת בנימין לבין הים,POINT (667088.6342000002 3549381.8102),0.5312177010981197
588,1781,221.02844221578687,שוק הכרמל,בין רחוב אלנבי לנחלת בנימין ועוד מזרחה נמצא השוק יש לו כמה כניסות ויציאות,POINT (667188.1139000002 3549306.0591),0.5394220726680539
589,1874,1636.2421804723833,שוק הכרמל,הסוף המערבי של רחוב שנקין,POINT (665744.5366000002 3547992.499299999),0.34041961088575867
590,1935,376.24935027071473,שוק הכרמל,בחלק המרכזי של תל אביב מתחיל בצומת הרחובות נחלת בנימין ואלנבי ונמשך עד אזור המלונות ליד הים והכרמלית,POINT (666893.4227 3549902.340600001),0.6463692073336318
591,1966,1992.217355699741,שוק הכרמל,דרום מרכז העיר סמוך לים עד לרחוב אלנבי,POINT (668153.3772999998 3551279.7051),0.5096647012863025
592,1994,138.16404737374106,שוק הכרמל,נמצא בכרם התימנים בין יפו לנווה צדק,POINT (666709.2115000002 3549514.001399999),0.8971237485486812
593,2006,98.79603508015366,שוק הכרמל,נמצא ברחוב הכרמל ובסמוך לרחוב אלנבי,POINT (667150.7187999999 3549441.2717),0.0
594,2059,0.175901247567339,שוק הכרמל,מתחיל בצומת בין הרחובות אלנבי קינג גורג ושינקין מקביל לרחוב נחלת בינימין,POINT (667115.7747999998 3549549.166300001),0.6463692073336318
595,2061,0.0,שוק הכרמל,תחילתו של שוק הכרמל בצומת הרחובות אלנבי שינקין קינג גורג והוא ממשיך מערבה,POINT (666900.1963 3549346.2161),0.0
596,2103,138.16404737374106,שוק הכרמל,לשוק כניסה מרחובות אלנבינחלת בנימין וכניסה מכרמלית על יד כרם התימנים,POINT (666709.2115000002 3549514.001399999),0.6771999962158551
597,2145,587.7809522555477,שוק הכרמל,במעלה רחוב קינג גורג לכיוון דרום בחיבור עם אלנבי,POINT (667546.5537999999 3549971.3222),0.6463692073336318
598,2154,97.16591776121996,שוק הכרמל,בלב העיר תל אביב קרוב לנחלת בנימין ולכרם התימנים,POINT (667088.6342000002 3549381.8102),0.05725178476278239
599,2202,5.179335756244557,שוק הכרמל,הכניסה הראשית נמצאת בכיכר מגן דוד על אלנבי שינקין אם באים מאלנבי לכיוון צפון באיזה שהוא שלב מגיעים לכיכר אפשר לזהות גם לפי מלון פולישוק בני,POINT (667110.4643000001 3549533.2763),0.34041961088575867
600,2226,221.02844221578687,שוק הכרמל,ממזרח לשדרות אלנבי מתחיל בקצה בצומת של שנקין רוטשילד ונגמר במסוף הכרמל כמעט ביפו במקביל לנחלת בנימין,POINT (667188.1139000002 3549306.0591),0.09378048033454607
601,1055,557.683922037963,כיכר רבין,על רחוב אבן גבירול במרכז העיר,POINT (668179.2938999999 3551416.8038),0.6996646585598036
602,1090,418.52929471789184,כיכר רבין,מרכז תל אביב על שדרות אבן גבירול,POINT (668153.3772999998 3551279.7051),1.1256616614558985
603,1097,23.45015850653745,כיכר רבין,ליד בית העירייה ברחוב אבן גבירול,POINT (668071.1667999998 3550884.3609),0.15697067164211306
604,1098,1735.9408349931618,כיכר רבין,אחרי שיורדים מנתיבי איילון לרוקח ממשיכים ישר עולים על גשר קטן ובצומת הבאה גדולה פונים ימינה לאבן גבירול ממשיכים ישר למשך כחמש דקות ומצד ימי,POINT (669750.2063999996 3551433.505999999),0.2917951732711155
605,1108,1551.7557863348318,כיכר רבין,על ארלוזורוב דרומית לנחל הירקון,POINT (667877.5955999997 3552403.435900001),1.4157364994755783
606,1228,418.52929471789184,כיכר רבין,קרוב לבניין העירייה על רחוב שלמה המלך,POINT (668153.3772999998 3551279.7051),0.30660281045975135
607,1243,557.683922037963,כיכר רבין,באמצע רחוב אבן גבירול במפגש עם רחובות רבים נוספים,POINT (668179.2938999999 3551416.8038),0.6996646585598036
608,1249,608.9419997530763,כיכר רבין,נמצא ליד רחוב אבן גבירול במרכז תל אביב,POINT (668209.3069000002 3551464.254000001),0.6996646585598036
609,1328,418.52929471789184,כיכר רבין,מרכז תל אביב ליד מפגש רחובות אבן גבירול ודוד המלך,POINT (668153.3772999998 3551279.7051),0.08458799967520457
610,1386,23.45015850653745,כיכר רבין,נמצא בשליש הדרומי של רחוב אבן גבירול בצמוד ממערב בצמוד לבניין עיריית תל אביב,POINT (668071.1667999998 3550884.3609),0.15697067164211306
611,1404,418.52929471789184,כיכר רבין,מרכז תל אביב ליד רחוב אבן גבירול,POINT (668153.3772999998 3551279.7051),0.6996646585598036
612,1430,557.683922037963,כיכר רבין,נמצא בסמוך לבניין העירייה ברח אבן גבירול,POINT (668179.2938999999 3551416.8038),0.08080358143785071
613,1431,418.52929471789184,כיכר רבין,בעיר תל אביב,POINT (668153.3772999998 3551279.7051),0.600654404573741
614,1450,418.52929471789184,כיכר רבין,מרכז תל אביב על דרך נמיר ליד העיריה,POINT (668153.3772999998 3551279.7051),1.2336483611839713
615,1518,23.45015850653745,כיכר רבין,בצמוד לבנין העירייה יחסית באמצע רחוב אבן גבירול,POINT (668071.1667999998 3550884.3609),0.6996646585598036
616,1550,8.197141046580505,כיכר רבין,ברחוב אבן גבירול פינת מלכי ישראל,POINT (668125.2966 3550632.829700001),0.061781419355519514
617,1560,23.45015850653745,כיכר רבין,רחוב אבן גבירול על יד בית עיריה,POINT (668071.1667999998 3550884.3609),0.08458799967520457
618,1615,494.3703597876908,כיכר רבין,על אבן גבירול,POINT (668242.2544 3550152.923),0.6475368002394413
619,1631,0.0,כיכר רבין,כיכר רבין נמצאת במרכז תל אביב בסמוך לבניין העירייה,POINT (668053.8541000001 3550744.0557),0.0
620,1652,3233.0774707354667,כיכר רבין,ברחוב אבן גבירול צפונה לקפלן ודרומה לפארק הירקון,POINT (670508.7692999998 3553031.639799999),0.6996646585598036
621,1695,557.683922037963,כיכר רבין,המקום נמצא במרכז העיר ברחוב אבן גבירול בסמוך למבנה העירייה,POINT (668179.2938999999 3551416.8038),0.13031149680286916
622,1721,418.52929471789184,כיכר רבין,נמצא על רחוב יהודה הלוי במרכז תל אביב,POINT (668153.3772999998 3551279.7051),1.6904811259584784
623,1799,23.45015850653745,כיכר רבין,מרכז תל אביב רחוב אבן גבירול ליד עיריית תל אביב,POINT (668071.1667999998 3550884.3609),0.15697067164211306
624,1801,148.38613800798495,כיכר רבין,אבן גבירול ופרישמן בתל אביב,POINT (668129.0740999999 3551010.5984),0.6977942326287973
625,1883,1610.1344171008468,כיכר רבין,צפונית מערבית לתחנת הרכבת תל אביב סבידור מרכז מרחק של 15 דקות הליכה בערך,POINT (669699.8129000003 3551121.8495),1.5813844442064138
626,1900,8.197141046580505,כיכר רבין,רחוב אבן גבירול פינת מלכי ישראל,POINT (668125.2966 3550632.829700001),0.061781419355519514
627,1934,557.683922037963,כיכר רבין,ליד רחוב אבן גבירול,POINT (668179.2938999999 3551416.8038),0.6996646585598036
628,1971,557.683922037963,כיכר רבין,על רחוב אבן גבירול,POINT (668179.2938999999 3551416.8038),0.6996646585598036
629,1973,23.45015850653745,כיכר רבין,בחזית בנין העיריה של עירית תא,POINT (668071.1667999998 3550884.3609),0.15697067164211306
630,2018,557.683922037963,כיכר רבין,על דרך אבן גבירול יחסית במרכז שלה,POINT (668179.2938999999 3551416.8038),0.23402163531623368
631,2053,0.0,כיכר רבין,איפה שנרצח רבין בתל אביב,POINT (668053.8541000001 3550744.0557),0.0
632,2086,102.37486214876978,כיכר רבין,מרכז תל אביב בקרבת גן העיר,POINT (668049.4614000004 3550962.063300001),0.23402163531623368
633,2096,1000.364891153454,כיכר רבין,מרכז תל אביב על אבן גבירול,POINT (668259.5891000004 3551852.5737),0.6475368002394413
634,2148,557.683922037963,כיכר רבין,מרכז תל אביב רחוב אבן גבירול קצת לפני הפנייה לארלוזרוב לבאים מכיוון דרום והפוך לבאים מכיוון צפון,POINT (668179.2938999999 3551416.8038),0.15697067164211306
635,2173,23.45015850653745,כיכר רבין,רחוב אבן גבירול ליד בנין העיריה,POINT (668071.1667999998 3550884.3609),0.6745033543308232
636,2204,8.197141046580505,כיכר רבין,רחוב מלכי ישראל אבן גבירול,POINT (668125.2966 3550632.829700001),0.061781419355519514
637,2235,23.45015850653745,כיכר רבין,רחוב אבן גבירול ליד בית העירייה,POINT (668071.1667999998 3550884.3609),0.6745033543308232
638,1056,161.2600866412271,שוק לוינסקי,באיזור של פלורנטין דרום תל אביב,POINT (666826.7929999996 3548133.2696),0.7975900617590422
639,1100,56.63017163397232,שוק לוינסקי,יחסית בדרום העיר תא מקביל לרחוב מטלון,POINT (667471.0431000004 3548304.773399999),0.13244910941183552
640,1101,0.0,שוק לוינסקי,בדרום העיר ברחוב לוינסקי ליד שכונת פלורנטין,POINT (666987.1381999999 3548400.4846),0.0
641,1114,183.31017440130768,שוק לוינסקי,השוק נמצא בשכונות נווה שאנן ופלורנטין הרחוב המרכזי של השוק רח לוינסקי הוא הרחוב המקביל לדרך יפו,POINT (667602.9397999998 3548316.779200001),0.0
642,1188,2836.6038042637183,שוק לוינסקי,דרום העיר ליד רחוב יפו צפון פלורנטין,POINT (668153.3772999998 3551279.7051),0.5640539405781219
643,1236,455.2986424582343,שוק לוינסקי,בדרום העיר ליד גינת לוינסקי,POINT (667862.3170999996 3548228.195900001),0.27410138838026316
644,1285,2836.6038042637183,שוק לוינסקי,נמצא בדרום העיר קרוב לדרום רחוב אלנבי,POINT (668153.3772999998 3551279.7051),1.072791047452341
645,1299,161.2600866412271,שוק לוינסקי,המקום נמצא בחלק הצפוני של דרום העיר בשכונת פלורנטין,POINT (666826.7929999996 3548133.2696),0.7975900617590422
646,1305,2836.6038042637183,שוק לוינסקי,דרום העיר פלורנטין,POINT (668153.3772999998 3551279.7051),0.7975900617590422
647,1308,0.0,שוק לוינסקי,ברחוב לוינסקי בדרום תל אביב,POINT (667363.2359999996 3548398.6612),0.0
648,1317,161.2600866412271,שוק לוינסקי,דרום תל אביב ליד פלורנטין,POINT (666826.7929999996 3548133.2696),0.7975900617590422
649,1421,183.31017440130768,שוק לוינסקי,כשמו כן הוא ברח לוינסקי תל אביב,POINT (667602.9397999998 3548316.779200001),0.0
650,1428,2836.6038042637183,שוק לוינסקי,בעיר תל אביב,POINT (668153.3772999998 3551279.7051),1.9181592652608814
651,1466,446.4839497498626,שוק לוינסקי,נמצא דרום מזרחית לרח׳ יפו בואכה אילת,POINT (666515.1005999995 3548211.664000001),1.9137877540889168
652,1485,161.2600866412271,שוק לוינסקי,בדרום תל אביב ליד פלורנטין,POINT (666826.7929999996 3548133.2696),0.7975900617590422
653,1540,44.755291087460954,שוק לוינסקי,ליד דרך יפו קרוב לתדר,POINT (667035.5215999996 3548531.0934),0.39333043343295826
654,1582,1638.7092362142853,שוק לוינסקי,דרום העיר תל אביב,POINT (668972.4243000001 3547781.3214),3.014399623225455
655,1610,183.31017440130768,שוק לוינסקי,השוק נמצא לאורכו של חלק מרחוב לוינסקי ומתחיל מרחוב העליה ומסתיים ברחוב הרצל,POINT (667602.9397999998 3548316.779200001),0.0
656,1632,0.0,שוק לוינסקי,בסמוך לשכונת נחלת בנימין,POINT (667320.5208999999 3548422.8115),0.30168387945547537
657,1681,0.0,שוק לוינסקי,לאורך רחוב לווינסקי באזור רחוב הרצל,POINT (667363.2359999996 3548398.6612),0.0
658,1700,2836.6038042637183,שוק לוינסקי,ליד אלנבי ודרום תל אביב,POINT (668153.3772999998 3551279.7051),0.4348226629115729
659,1736,2836.6038042637183,שוק לוינסקי,נמצא במרכז שכונת פלורנטין דרום תא,POINT (668153.3772999998 3551279.7051),0.745166594165755
660,1758,161.2600866412271,שוק לוינסקי,בדרום תל אביב שכונת פלורנטין ליד בית רומנו איפה שהמדרחוב רחובות צרים הבתים שם ישנים יחסית,POINT (666826.7929999996 3548133.2696),0.6060655921187216
661,1798,0.0,שוק לוינסקי,רחוב לוינסקי ליד נחלת בנימין,POINT (667363.2359999996 3548398.6612),0.0
662,1821,2836.6038042637183,שוק לוינסקי,נמצא בדרום תל אביב,POINT (668153.3772999998 3551279.7051),3.014399623225455
663,1889,2836.6038042637183,שוק לוינסקי,דרום תל אביב בין ביניינים,POINT (668153.3772999998 3551279.7051),1.763112549037792
664,1927,2836.6038042637183,שוק לוינסקי,דרום תל אביב באזור רחוב יפו,POINT (668153.3772999998 3551279.7051),1.9137877540889168
665,1949,509.78860403070564,שוק לוינסקי,בדרום העיר באזור התחנה המרכזית הישנה,POINT (667968.3158 3548566.8486),0.44278101942333437
666,1990,2836.6038042637183,שוק לוינסקי,דרום תל אביב בצמוד לשכונת פלורנטין,POINT (668153.3772999998 3551279.7051),0.7975900617590422
667,2009,2836.6038042637183,שוק לוינסקי,דרום תא לא יודע עוד,POINT (668153.3772999998 3551279.7051),1.3700135504130249
668,2027,2836.6038042637183,שוק לוינסקי,דרום תל אביב אזור מסחרי,POINT (668153.3772999998 3551279.7051),6.979495929058101
669,2060,0.0,שוק לוינסקי,דרום תל אביב ברחוב לוינסקי מגיע עד לאלנבי,POINT (667363.2359999996 3548398.6612),0.0
670,2082,137.23017403558882,שוק לוינסקי,דרום מרכז תל אביב ליד מזרחית לנווה צדק,POINT (666800.0126999998 3548416.8368),0.819367547401518
671,2104,2836.6038042637183,שוק לוינסקי,דרום מערב תל אביב,POINT (668153.3772999998 3551279.7051),3.014399623225455
672,2141,2836.6038042637183,שוק לוינסקי,דרום תל אביב לא רחוק מרוטשילד,POINT (668153.3772999998 3551279.7051),0.6875956880565687
673,2186,0.0,שוק לוינסקי,ברחוב לוינסקי בדרום תל אביב,POINT (667363.2359999996 3548398.6612),0.0
674,2207,183.31017440130768,שוק לוינסקי,דרום העיר חיתוך בין רחוב לוינסקי להמשך של אלנבי שאני לא זוכר את שמו,POINT (667602.9397999998 3548316.779200001),0.0
675,2223,2836.6038042637183,שוק לוינסקי,לא רחוק מרוטשילד ליד כיכר המושבות בצמוד לרחוב לוינסקיהרצל,POINT (668153.3772999998 3551279.7051),0.19508405308270377
676,1057,6826.8722981764095,חוף גורדון,על חוף הים יחסית מרכזצפון תל אביב,POINT (668927.6993000004 3557719.2697),2.1622015074706322
677,1089,597.763670271469,חוף גורדון,הולכים על רחוב גורדון לכיוון מערב עש שמגיעים לים,POINT (667465.3644000003 3550866.822899999),0.669187994963458
678,1130,1137.8407751768261,חוף גורדון,יחסית במרכז רצועת החוף של תא אחריה יש הפסקה קצרה של הטיילת,POINT (666438.5607000003 3549553.2117),3.1499238968863135
679,1160,171.43640172963956,חוף גורדון,בין חוף פרישמן למרינה ליד כיכר אתרים,POINT (667038.3819000004 3551328.246400001),0.3772706261748025
680,1215,120.63627723466386,חוף גורדון,מדרום למרינה של תל אביב,POINT (666984.4408999998 3551300.2468),0.3772706261748025
681,1244,1137.8407751768261,חוף גורדון,החוף הכי מרכזי בתל אביב,POINT (666438.5607000003 3549553.2117),1.6574409502421605
682,1282,1137.8407751768261,חוף גורדון,בצפון תל אביב על רצועת החוף,POINT (666438.5607000003 3549553.2117),2.1622015074706322
683,1327,171.43640172963956,חוף גורדון,החוף שמדרום לכיכר אתרים,POINT (667038.3819000004 3551328.246400001),0.4290062293039647
684,1330,171.43640172963956,חוף גורדון,החוף שמתחת לכיכר אתרים,POINT (667038.3819000004 3551328.246400001),0.4290062293039647
685,1334,1137.8407751768261,חוף גורדון,חוף בתל אביב דרומית לנמל,POINT (666438.5607000003 3549553.2117),1.7223780970276337
686,1465,85.9684651199717,חוף גורדון,במרכז תל אביב קרוב לדיזינגוף על רצועת החוף של תל אביב בין חוף פרישמן למציצים,POINT (666852.2675999999 3550625.023499999),0.6416740475723233
687,1487,171.43640172963956,חוף גורדון,חוף הים בערך בין ההמשך הדמיוני של רחוב גורדון ורחוב פרישמן,POINT (667038.3819000004 3551328.246400001),0.6416740475723233
688,1527,1137.8407751768261,חוף גורדון,חוף הים של תל אביב פחות או יותר באמצע מבחינת צפון דרום אחד החופים המרכזיים של העיר צמוד למרינה תא מהצד הדרומי שלה גישה רגלית דרך ככר אתרים,POINT (666438.5607000003 3549553.2117),0.3772706261748025
