,ID,TimeStamp,Where,What,UserID,Age,Gender,Education,City,User_clearness,User_knows_TLV,User_comment,LocationID,Location_Hebrew,Location_English,Location_Type,Location_Area,Location_geometry,Google_distance,Google_geometry,GIR_distance,GIR_geometry,geo_point,GIR_Distance
200,2141,470734.0,דרום תל אביב לא רחוק מרוטשילד,רחובות צפופים עם חנויות קטנות שהן חצי חנות חצי דוכן,573,23,1,1,תל אביב,0,0,,75,שוק לוינסקי,Levinsky market,Market,130354.04113829086,"MULTIPOLYGON Z (((667400.9186000004 3548245.7972 0, 667232.9062000001 3548256.6293 0, 667118.7603000002 3548237.3891 0, 666964.7682999996 3548216.741900001 0, 666933.9204000002 3548451.068700001 0, 667137.3207999999 3548517.076400001 0, 667266.9415999996 3548533.550799999 0, 667385.3381000003 3548528.699899999 0, 667459.9215000002 3548529.170600001 0, 667400.9186000004 3548245.7972 0)))",2836.6038042637183,POINT (668153.3772999998 3551279.7051),2971.1957608925372,"POLYGON ((670430.7422460096 3547886.43358131, 670425.6191517268 3547871.997601219, 670425.2713962712 3547861.168077559, 670427.124283784 3547853.724503151, 670436.7339519268 3547838.780855958, 670398.0787248561 3547807.603915545, 670385.1174748184 3547863.135886625, 670380.5225100283 3547871.897664326, 670375.980258864 3547891.062614466, 670371.757883016 3547904.654715236, 670370.3048704736 3547931.113005435, 670446.5499210864 3547939.097635175, 670430.7422460096 3547886.43358131))",POINT (670406.6193488387 3547885.12586819),3016.111823968748
201,2207,75610.0,דרום העיר חיתוך בין רחוב לוינסקי להמשך של אלנבי שאני לא זוכר את שמו,מדרחוב סגור לתנועה עם חנויות ומקומות נחמדים לשבת,591,23,1,2,ירושלים,3,3, ,75,שוק לוינסקי,Levinsky market,Market,130354.04113829086,"MULTIPOLYGON Z (((667400.9186000004 3548245.7972 0, 667232.9062000001 3548256.6293 0, 667118.7603000002 3548237.3891 0, 666964.7682999996 3548216.741900001 0, 666933.9204000002 3548451.068700001 0, 667137.3207999999 3548517.076400001 0, 667266.9415999996 3548533.550799999 0, 667385.3381000003 3548528.699899999 0, 667459.9215000002 3548529.170600001 0, 667400.9186000004 3548245.7972 0)))",183.31017440130768,POINT (667602.9397999998 3548316.779200001),347.40931456467695,"POLYGON ((667928.1167313857 3548144.42186555, 667935.8956472876 3548140.602157668, 667946.9216008045 3548135.172527581, 668144.6581645547 3548040.633984888, 668276.7095736272 3547973.714169543, 668257.797462516 3547898.490720909, 668211.0210519206 3547910.37170579, 668195.8328932897 3547920.756001566, 668144.6408717101 3547934.671432177, 668142.3930817478 3547935.244269983, 668140.0987763639 3547934.629740766, 668138.4782102407 3547933.250050621, 668137.3953160801 3547930.193596851, 668138.3910287273 3547927.659394048, 668141.6051483524 3547925.760647087, 668146.5309240044 3547924.300469455, 668201.3594602274 3547908.64854564, 668175.714827864 3547784.086894035, 668160.8409664261 3547783.431078546, 668137.4344407365 3547782.457038447, 668080.003957923 3547791.490213984, 668075.6592827908 3547792.072835626, 668062.459269827 3547798.730715406, 668052.4914986277 3547804.111158031, 668045.2415372832 3547806.764007565, 668011.0436062326 3547813.585775149, 667945.7167257119 3547825.550239982, 667918.2532559165 3547830.631341541, 667904.3658316961 3547833.163808914, 667908.988235762 3547845.527374796, 667920.9240567592 3547858.832114065, 667951.2477844534 3547888.209527293, 667934.6926368679 3547908.774191881, 667924.4617067818 3547914.660538978, 667914.9327658336 3547915.202138482, 667897.0603578144 3547914.841059081, 667914.0834106634 3547965.59084383, 667915.8875498034 3547974.170740627, 667881.9395003744 3547983.636372384, 667865.9024799812 3547985.956023369, 667848.3427490952 3547984.968061091, 667832.8000804572 3547982.505157874, 667830.3132821283 3547982.109321713, 667831.7576571152 3547990.173147261, 667841.4951417698 3548044.040980329, 667855.1805142019 3548120.818666777, 667847.3511652055 3548122.541650491, 667818.8387668547 3548128.858826751, 667787.9590175145 3548137.854066637, 667762.9822253457 3548148.554608459, 667743.6321406339 3548157.66222075, 667737.6834579415 3548160.458684064, 667768.2355661215 3548222.964279565, 667928.1167313857 3548144.42186555))",POINT (668020.9515260895 3547978.324484272),675.2647503706668
202,1089,95301.5,הולכים על רחוב גורדון לכיוון מערב עש שמגיעים לים,חוף ים צריך לחצות את הטיילת,279,28,2,2,תל אביב,4,2, בהצלחה! ♥️,99,חוף גורדון,Gordon Beach,Compound,90389.47870970784,"MULTIPOLYGON Z (((666778.2123999996 3550668.685799999 0, 666601.6294999998 3550679.3068 0, 666790.6052000001 3551222.916300001 0, 666939.1935000001 3551188.4175 0, 666778.2123999996 3550668.685799999 0)))",597.763670271469,POINT (667465.3644000003 3550866.822899999),3925.294269786983,"POLYGON ((669280.8734631704 3547640.022949466, 669307.891512627 3547636.257730472, 669288.5886058346 3547513.893920968, 669261.3806127593 3547517.134834142, 669259.7019231265 3547519.258367587, 669266.4802141602 3547561.523228828, 669280.2474866011 3547644.160129776, 669280.8734631704 3547640.022949466))",POINT (669283.7742792824 3547576.717254187),3979.712278444795
203,1465,279269.1,במרכז תל אביב קרוב לדיזנגוף על רצועת החוף של תל אביב בין חוף פרישמן למציצים,חוף ים עם הרבה מבלים צעירים יש בחוף הרבה מגרשי כדורעף חופים,390,20,1,1,תל אביב,0,0,,99,חוף גורדון,Gordon Beach,Compound,90389.47870970784,"MULTIPOLYGON Z (((666778.2123999996 3550668.685799999 0, 666601.6294999998 3550679.3068 0, 666790.6052000001 3551222.916300001 0, 666939.1935000001 3551188.4175 0, 666778.2123999996 3550668.685799999 0)))",85.9684651199717,POINT (666852.2675999999 3550625.023499999),1091.391815468591,"POLYGON ((667977.2096239388 3550633.367889759, 667987.7824566271 3550633.49801835, 667987.7824760458 3550618.049991774, 667988.0160636487 3550534.669994984, 667917.315283073 3550538.604723811, 667902.7505758817 3550541.203443539, 667888.7586516083 3550555.444774596, 667888.8093543237 3550565.537280003, 667916.208352367 3550598.8370653, 667925.6777521215 3550610.338097014, 667933.4279873886 3550619.592825162, 667945.8402020555 3550632.994419313, 667977.2096239388 3550633.367889759))",POINT (667947.5385660692 3550579.540627609),1143.3484072158897
204,1487,807078.0,חוף הים בערך בין ההמשך הדמיוני של רחוב גורדון ורחוב פרישמן,חוף ים ובו מרינה בעיקר לסירות מפרש,391,52,1,2,תל אביב,4,4, ,99,חוף גורדון,Gordon Beach,Compound,90389.47870970784,"MULTIPOLYGON Z (((666778.2123999996 3550668.685799999 0, 666601.6294999998 3550679.3068 0, 666790.6052000001 3551222.916300001 0, 666939.1935000001 3551188.4175 0, 666778.2123999996 3550668.685799999 0)))",171.43640172963956,POINT (667038.3819000004 3551328.246400001),1046.6858663567996,"POLYGON ((667986.4332238261 3550766.164667678, 667987.5949935642 3550651.149812784, 667987.7129909768 3550639.995467666, 667977.2819385469 3550639.856588787, 667915.1291104991 3550639.075050152, 667911.1800057247 3550719.920717275, 667908.6300557706 3550780.628305987, 667986.4332238261 3550766.164667678))",POINT (667948.6928750471 3550707.247757108),1106.6661765067302
205,1058,267568.0,על חוף הים יחסית בצפון תל אביב,נמל כלי שיט בקרבת החוף יש במקום טיילת וחנויות,253,23,2,1,ירושלים,3,2, ,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",2906.803430225379,POINT (666438.5607000003 3549553.2117),5141.605426579425,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),5359.885814251153
206,1216,665509.115,המקום נמצא על הים באזור הצפון הישן מעט דרומית לנחל הירקון,המקום מאופיין בדק עץ משופע כאשר יש בו קרוסלה ואזור להופעה יש שם המון מסעדות וביתנים ליד יש את שפך הירקון ושפע חניה,303,25,1,1,הוד השרון,0,0,,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",1224.9329918422754,POINT (668910.3684999999 3552602.4059),3129.934945955733,"POLYGON ((666569.6194665853 3549279.488794301, 666535.1374306587 3549166.63115881, 666531.0173604339 3549153.522371891, 666512.9128413365 3549095.881833361, 666468.1465321633 3549109.488883382, 666462.1295777597 3549111.320128051, 666438.5833599053 3549117.932839594, 666414.7854968949 3549123.188557004, 666420.0178972295 3549141.050735684, 666432.5793777681 3549182.531620781, 666438.6475040787 3549198.366980311, 666444.1125303607 3549232.612366912, 666447.3607455646 3549247.647551154, 666455.9248111706 3549265.608573223, 666463.6238843462 3549275.249328856, 666476.1681925553 3549287.142867438, 666502.8504408323 3549307.019231957, 666569.6194665853 3549279.488794301))",POINT (666492.7087178841 3549201.879783624),3234.701661503641
207,1263,326006.0,ליד חוף הים בצפון תל אביב,טיילת מסעדות אנשים,324,20,2,1,כרמיאל,3,1, ,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",2906.803430225379,POINT (666438.5607000003 3549553.2117),5141.605426579425,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),5359.885814251153
208,1356,714545.8,הנמל נמצא ליד חניון רידינג בסוף פארק הירקון נמצא באזור צפון תל אביב,לאורך כל הנמל רואים את הים הרחבה עשויה פרקט יש הרבה מסעדות וחנויות באזור,342,23,2,1,פתח תקווה,0,0,,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",2822.135242985215,POINT (670508.7692999998 3553031.639799999),110.78351656840854,"POLYGON ((667326.3289076494 3552229.626111429, 667378.5902709964 3552216.479503164, 667357.8809836527 3552150.875671163, 667252.3971113003 3552182.776087054, 667256.2312925865 3552195.326163967, 667269.8782968313 3552243.790891057, 667326.3289076494 3552229.626111429))",POINT (667315.4818533546 3552198.362371542),156.59296262674343
209,1658,103441.6,בצפון תל אביב בקצה פארק הירקון ליד תחנת כח רידינג,מתחם גדול עשוי מדק על הים,450,24,1,1,הרצליה,3,3, ,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",364.2800415455577,POINT (667812.1387999998 3553414.808499999),110.78351656840854,"POLYGON ((667326.3289076494 3552229.626111429, 667378.5902709964 3552216.479503164, 667357.8809836527 3552150.875671163, 667252.3971113003 3552182.776087054, 667256.2312925865 3552195.326163967, 667269.8782968313 3552243.790891057, 667326.3289076494 3552229.626111429))",POINT (667315.4818533546 3552198.362371542),156.59296262674343
210,1709,80794.4,ממש ליד הים בצפון תל אביב,טיילת מעץ עם מלא חנויות ומסעדות,461,22,2,2,חיפה,3,1, למה אני צריכה לענות על תל אביב אם אני מחיפה :),96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",2906.803430225379,POINT (666438.5607000003 3549553.2117),5141.605426579425,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),5359.885814251153
211,2159,226396.4,לאורך הים בין נחל הירקון לבין חוף מציצים,טיילת על הים עם מקומות בילוי ומסחר רבים הנמל עצמו הוא מעגנה ימית היסטורית קטנה וריקה מכלי שיט,580,30,2,2,תל אביב,3,3, ,96,נמל תל אביב,Tel Aviv Port,Compound,170388.6874463161,"MULTIPOLYGON Z (((667204.3405999998 3552357.3314 0, 667256.1187000005 3552700.654300001 0, 667352.2991000004 3552880.391100001 0, 667537.4198000003 3553172.2919 0, 667615.1449999996 3553101.5035 0, 667622.6633000001 3553032.441 0, 667536.2040999997 3552977.9735 0, 667584.4133000001 3552851.926000001 0, 667696.1918000001 3552799.5724 0, 667686.2728000004 3552657.0002 0, 667485.1617000001 3552560.8617 0, 667458.3854999999 3552637.102299999 0, 667411.6163999997 3552705.5187 0, 667368.6371999998 3552483.991900001 0, 667323.9397999998 3552486.1393 0, 667292.7172999997 3552355.325099999 0, 667293.6985999998 3552355.3412 0, 667295.199 3552353.6362 0, 667204.3405999998 3552357.3314 0)))",2906.803430225379,POINT (666438.5607000003 3549553.2117),3129.934945955733,"POLYGON ((666569.6194665853 3549279.488794301, 666535.1374306587 3549166.63115881, 666531.0173604339 3549153.522371891, 666512.9128413365 3549095.881833361, 666468.1465321633 3549109.488883382, 666462.1295777597 3549111.320128051, 666438.5833599053 3549117.932839594, 666414.7854968949 3549123.188557004, 666420.0178972295 3549141.050735684, 666432.5793777681 3549182.531620781, 666438.6475040787 3549198.366980311, 666444.1125303607 3549232.612366912, 666447.3607455646 3549247.647551154, 666455.9248111706 3549265.608573223, 666463.6238843462 3549275.249328856, 666476.1681925553 3549287.142867438, 666502.8504408323 3549307.019231957, 666569.6194665853 3549279.488794301))",POINT (666492.7087178841 3549201.879783624),3234.701661503641
212,1125,114148.66,צפון העיר חוצה את העיר ממערב למזרח ועד בני ברק,פארק ירוק גדול אופניים עצים לונה פארק גני יהושע,298,26,1,2,ירושלים,3,2, ,97,פארק הירקון,Hayarkon Park,Park,780246.8620462612,"MULTIPOLYGON Z (((667631.3046000004 3552612.348200001 0, 667839.9391000001 3552702.2717 0, 668292.3234999999 3552752.0875 0, 668669.7684000004 3552788.9693 0, 669319.2359999996 3552930.3871 0, 669959.6831 3553105.9299 0, 670140.6028000005 3553154.899800001 0, 670066.4607999995 3552865.378900001 0, 669966.8744999999 3552813.2651 0, 669713.9286000002 3552760.393999999 0, 669521.0177999996 3552648.1712 0, 669286.8277000003 3552619.9472 0, 669153.3377 3552577.187200001 0, 669092.0921 3552524.8192 0, 668905.7604 3552477.580800001 0, 668472.0484999996 3552410.9311 0, 668368.1612 3552432.6336 0, 668131.7538000001 3552398.9948 0, 667978.1600000001 3552365.8279 0, 667845.8772999998 3552388.8686 0, 667720.5344000002 3552456.1678 0, 667663.4104000004 3552525.4935 0, 667631.3046000004 3552612.348200001 0)))",3492.256672559029,POINT (673199.9263000004 3551323.545299999),3971.088740757737,"POLYGON ((668094.0522750933 3548341.882850446, 668136.5628368927 3548273.051841257, 668068.8910251642 3548244.13322399, 668004.6407023007 3548212.166384734, 667994.4878078874 3548233.379920125, 667983.4298408482 3548254.500911358, 667969.728096938 3548275.589409906, 667961.2614690734 3548284.465747279, 667977.6930546181 3548304.010603257, 668008.328256058 3548337.884764277, 668057.1664872291 3548395.525170743, 668094.0522750933 3548341.882850446))",POINT (668046.1019853557 3548296.146126953),4070.2488679736693
213,1178,1011548.3,נמצא בצפון תל אביב כאשר יורדים ברוקח נמצא משמאל,מדשאות גדולות פארקים למשחקי ילדים אגם קטן ואת נחל הירקון,268,24,2,2,ראש העין,0,0,,97,פארק הירקון,Hayarkon Park,Park,780246.8620462612,"MULTIPOLYGON Z (((667631.3046000004 3552612.348200001 0, 667839.9391000001 3552702.2717 0, 668292.3234999999 3552752.0875 0, 668669.7684000004 3552788.9693 0, 669319.2359999996 3552930.3871 0, 669959.6831 3553105.9299 0, 670140.6028000005 3553154.899800001 0, 670066.4607999995 3552865.378900001 0, 669966.8744999999 3552813.2651 0, 669713.9286000002 3552760.393999999 0, 669521.0177999996 3552648.1712 0, 669286.8277000003 3552619.9472 0, 669153.3377 3552577.187200001 0, 669092.0921 3552524.8192 0, 668905.7604 3552477.580800001 0, 668472.0484999996 3552410.9311 0, 668368.1612 3552432.6336 0, 668131.7538000001 3552398.9948 0, 667978.1600000001 3552365.8279 0, 667845.8772999998 3552388.8686 0, 667720.5344000002 3552456.1678 0, 667663.4104000004 3552525.4935 0, 667631.3046000004 3552612.348200001 0)))",387.2357626454738,POINT (670508.7692999998 3553031.639799999),416.3196192577289,"POLYGON ((667326.3289076494 3552229.626111429, 667378.5902709964 3552216.479503164, 667357.8809836527 3552150.875671163, 667252.3971113003 3552182.776087054, 667256.2312925865 3552195.326163967, 667269.8782968313 3552243.790891057, 667326.3289076494 3552229.626111429))",POINT (667315.4818533546 3552198.362371542),476.5448628039229
214,1199,924426.8,פארק לאורך נחל הירקון ושדרות רוקח בצפון תל אביב,פארק גדול חנייה גדולה צמודה אליו ניתן לראות ממנו את הלונה פארק אקספו אוניברסיטת תא ועוד,287,21,1,1,ראשון לציון,2,2, ,97,פארק הירקון,Hayarkon Park,Park,780246.8620462612,"MULTIPOLYGON Z (((667631.3046000004 3552612.348200001 0, 667839.9391000001 3552702.2717 0, 668292.3234999999 3552752.0875 0, 668669.7684000004 3552788.9693 0, 669319.2359999996 3552930.3871 0, 669959.6831 3553105.9299 0, 670140.6028000005 3553154.899800001 0, 670066.4607999995 3552865.378900001 0, 669966.8744999999 3552813.2651 0, 669713.9286000002 3552760.393999999 0, 669521.0177999996 3552648.1712 0, 669286.8277000003 3552619.9472 0, 669153.3377 3552577.187200001 0, 669092.0921 3552524.8192 0, 668905.7604 3552477.580800001 0, 668472.0484999996 3552410.9311 0, 668368.1612 3552432.6336 0, 668131.7538000001 3552398.9948 0, 667978.1600000001 3552365.8279 0, 667845.8772999998 3552388.8686 0, 667720.5344000002 3552456.1678 0, 667663.4104000004 3552525.4935 0, 667631.3046000004 3552612.348200001 0)))",387.2357626454738,POINT (670508.7692999998 3553031.639799999),416.3196192577289,"POLYGON ((667326.3289076494 3552229.626111429, 667378.5902709964 3552216.479503164, 667357.8809836527 3552150.875671163, 667252.3971113003 3552182.776087054, 667256.2312925865 3552195.326163967, 667269.8782968313 3552243.790891057, 667326.3289076494 3552229.626111429))",POINT (667315.4818533546 3552198.362371542),476.5448628039229
215,1217,478087.0,צפון העיר צמוד לנמל ועד בני ברק במזרח,הרבה דשא אנשים רצים ויושבים,309,26,1,2,תל אביב,0,0,,97,פארק הירקון,Hayarkon Park,Park,780246.8620462612,"MULTIPOLYGON Z (((667631.3046000004 3552612.348200001 0, 667839.9391000001 3552702.2717 0, 668292.3234999999 3552752.0875 0, 668669.7684000004 3552788.9693 0, 669319.2359999996 3552930.3871 0, 669959.6831 3553105.9299 0, 670140.6028000005 3553154.899800001 0, 670066.4607999995 3552865.378900001 0, 669966.8744999999 3552813.2651 0, 669713.9286000002 3552760.393999999 0, 669521.0177999996 3552648.1712 0, 669286.8277000003 3552619.9472 0, 669153.3377 3552577.187200001 0, 669092.0921 3552524.8192 0, 668905.7604 3552477.580800001 0, 668472.0484999996 3552410.9311 0, 668368.1612 3552432.6336 0, 668131.7538000001 3552398.9948 0, 667978.1600000001 3552365.8279 0, 667845.8772999998 3552388.8686 0, 667720.5344000002 3552456.1678 0, 667663.4104000004 3552525.4935 0, 667631.3046000004 3552612.348200001 0)))",3492.256672559029,POINT (673199.9263000004 3551323.545299999),3971.088740757737,"POLYGON ((668094.0522750933 3548341.882850446, 668136.5628368927 3548273.051841257, 668068.8910251642 3548244.13322399, 668004.6407023007 3548212.166384734, 667994.4878078874 3548233.379920125, 667983.4298408482 3548254.500911358, 667969.728096938 3548275.589409906, 667961.2614690734 3548284.465747279, 667977.6930546181 3548304.010603257, 668008.328256058 3548337.884764277, 668057.1664872291 3548395.525170743, 668094.0522750933 3548341.882850446))",POINT (668046.1019853557 3548296.146126953),4070.2488679736693
